ubigeo,anio,foncomun_soles
220501,2016,5089057.0
220506,2016,2744089.0
220507,2016,668845.0
220508,2016,618492.0
220509,2016,872149.0
220510,2016,2442444.0
220511,2016,1402030.0
220602,2016,1812009.0
220603,2016,1671369.0
220601,2016,2444391.0
220604,2016,1037943.0
220605,2016,1464592.0
220102,2016,1047796.0
220103,2016,688064.0
220104,2016,4330443.0
220101,2016,6751955.0
220105,2016,5758095.0
220106,2016,1050989.0
220702,2016,771336.0
220703,2016,416977.0
220701,2016,2244645.0
220704,2016,369600.0
220705,2016,529066.0
220706,2016,369600.0
220707,2016,973885.0
220708,2016,2391025.0
220709,2016,928252.0
220710,2016,1039243.0
220802,2016,3285867.0
220803,2016,2920484.0
220804,2016,8017367.0
220805,2016,5482148.0
220806,2016,661214.0
220801,2016,7012855.0
220807,2016,1049705.0
220808,2016,1018542.0
220809,2016,923549.0
220902,2016,369600.0
220903,2016,521178.0
220904,2016,1251443.0
220905,2016,459913.0
220906,2016,624415.0
220907,2016,888467.0
220908,2016,484278.0
220909,2016,4132090.0
220910,2016,2807079.0
220911,2016,525981.0
220912,2016,369600.0
220913,2016,1809695.0
220914,2016,369600.0
220901,2016,5367514.0
221002,2016,2902521.0
221003,2016,3492977.0
221004,2016,590956.0
221001,2016,4002790.0
221005,2016,4066673.0
230202,2016,369600.0
230203,2016,369600.0
230201,2016,374945.0
230204,2016,369600.0
230205,2016,369600.0
230206,2016,369600.0
230302,2016,435106.0
230303,2016,413611.0
230301,2016,263766.0
230102,2016,2238934.0
230103,2016,501867.0
230104,2016,2097786.0
230110,2016,6075018.0
230105,2016,1052343.0
230106,2016,443249.0
230107,2016,513444.0
230108,2016,1357199.0
230109,2016,491728.0
230101,2016,5092285.0
230111,2016,734735.0
230402,2016,369600.0
230403,2016,369600.0
230404,2016,369600.0
230405,2016,369600.0
230406,2016,369600.0
230401,2016,270619.0
230407,2016,369600.0
230408,2016,369600.0
240202,2016,669765.0
240201,2016,904004.0
240203,2016,1024103.0
240102,2016,2313584.0
240103,2016,1070556.0
240104,2016,1508248.0
240105,2016,1525512.0
240106,2016,759690.0
240101,2016,4151736.0
240302,2016,2657400.0
240303,2016,767762.0
240304,2016,874076.0
240301,2016,1706579.0
250201,2016,3588119.0
250202,2016,2307828.0
250203,2016,2499824.0
250204,2016,1126318.0
250101,2016,17509859.0
250102,2016,4704951.0
250103,2016,4969216.0
250104,2016,5055542.0
250106,2016,2283742.0
250105,2016,15311393.0
250107,2016,12162345.0
250303,2016,2523718.0
250302,2016,2634305.0
250301,2016,3711734.0
250304,2016,2008615.0
250305,2016,1580462.0
250401,2016,329897.0
020000,2016,63747551.0
040000,2016,28014634.0
050000,2016,932737.0
060000,2016,24041072.0
070000,2016,1275912.0
080000,2016,16827553.0
090000,2016,14452316.0
100000,2016,270086.0
110000,2016,17247441.0
120000,2016,1210619.0
130000,2016,55987901.0
150000,2016,5768954.0
150100,2016,916738.0
160000,2016,41928404.0
180000,2016,35083637.0
190000,2016,6676345.0
200000,2016,73105051.0
210000,2016,13178909.0
220000,2016,138799.0
230000,2016,30478021.0
240000,2016,12195884.0
250000,2016,7300417.0
010202,2017,2800438.0
010201,2017,4308363.0
010203,2017,1607149.0
010204,2017,478707.0
010205,2017,6513093.0
010206,2017,1732476.0
010304,2017,379200.0
010305,2017,379200.0
010302,2017,379200.0
010303,2017,379200.0
010306,2017,1611822.0
010307,2017,1439246.0
010301,2017,1807803.0
010308,2017,379200.0
010309,2017,379200.0
010310,2017,393396.0
010311,2017,379200.0
010312,2017,1980441.0
010402,2017,3494658.0
010401,2017,4600121.0
010403,2017,5639609.0
010102,2017,379200.0
010103,2017,406511.0
010101,2017,2232167.0
010104,2017,379200.0
010105,2017,379200.0
010106,2017,446681.0
010107,2017,379200.0
010108,2017,379200.0
010109,2017,1000587.0
010110,2017,775105.0
010111,2017,379200.0
010112,2017,379200.0
010113,2017,379200.0
010114,2017,602904.0
010115,2017,379200.0
010116,2017,379200.0
010117,2017,379200.0
010118,2017,379200.0
010119,2017,379200.0
010120,2017,379200.0
010121,2017,379200.0
010502,2017,1393215.0
010503,2017,741401.0
010504,2017,508691.0
010505,2017,492323.0
010506,2017,379200.0
010501,2017,3220998.0
010507,2017,379200.0
010508,2017,379200.0
010509,2017,915195.0
010510,2017,379200.0
010511,2017,379200.0
010512,2017,976948.0
010513,2017,1101150.0
010514,2017,1670905.0
010515,2017,433256.0
010516,2017,379200.0
010517,2017,379200.0
010518,2017,379200.0
010519,2017,379200.0
010520,2017,508396.0
010521,2017,849879.0
010522,2017,379200.0
010523,2017,379200.0
010603,2017,379200.0
010602,2017,515696.0
010604,2017,553168.0
010605,2017,674137.0
010606,2017,379200.0
010607,2017,379200.0
010608,2017,379200.0
010609,2017,2028809.0
010601,2017,1685778.0
010610,2017,379200.0
010611,2017,379200.0
010612,2017,896567.0
010701,2017,7369198.0
010702,2017,7513454.0
010703,2017,2461744.0
010704,2017,1962474.0
010705,2017,2561864.0
010706,2017,2839265.0
010707,2017,1095775.0
020201,2017,414732.0
020202,2017,491026.0
020203,2017,379200.0
020204,2017,491189.0
020205,2017,379200.0
020302,2017,380587.0
020303,2017,379200.0
020304,2017,379200.0
020301,2017,669557.0
020305,2017,872935.0
020306,2017,379200.0
020402,2017,659392.0
020401,2017,408533.0
020502,2017,379200.0
020503,2017,379200.0
020504,2017,472043.0
020505,2017,379200.0
020506,2017,379200.0
020507,2017,699351.0
020501,2017,1397900.0
020508,2017,1339803.0
020509,2017,434547.0
020510,2017,379200.0
020511,2017,379200.0
020512,2017,379200.0
020513,2017,379200.0
020514,2017,379200.0
020515,2017,379200.0
020602,2017,386748.0
020603,2017,379200.0
020604,2017,395161.0
020605,2017,379200.0
020601,2017,1696098.0
020606,2017,1391198.0
020607,2017,379200.0
020608,2017,503665.0
020609,2017,492060.0
020610,2017,454870.0
020611,2017,530124.0
020701,2017,1654566.0
020702,2017,1232246.0
020703,2017,1772327.0
020802,2017,801185.0
020801,2017,1502813.0
020803,2017,419463.0
020804,2017,1341682.0
020902,2017,379200.0
020903,2017,379200.0
020901,2017,335935.0
020904,2017,540190.0
020905,2017,379200.0
020906,2017,379200.0
020907,2017,379200.0
020102,2017,405881.0
020103,2017,379200.0
020104,2017,488754.0
020101,2017,4203393.0
020105,2017,6227831.0
020106,2017,723320.0
020107,2017,379200.0
020108,2017,438724.0
020109,2017,379200.0
020110,2017,772874.0
020111,2017,677631.0
020112,2017,855348.0
021002,2017,379200.0
021003,2017,502509.0
021004,2017,1585294.0
021005,2017,379200.0
021006,2017,379200.0
021007,2017,605905.0
021008,2017,555515.0
021001,2017,2714105.0
021009,2017,379200.0
021010,2017,379200.0
021011,2017,609032.0
021012,2017,379200.0
021013,2017,379200.0
021014,2017,2420404.0
021015,2017,522598.0
021016,2017,379200.0
021102,2017,379200.0
021103,2017,536715.0
021101,2017,919615.0
021104,2017,379200.0
021105,2017,379200.0
021201,2017,2628696.0
021202,2017,379200.0
021203,2017,398318.0
021204,2017,379200.0
021205,2017,418340.0
021206,2017,1882941.0
021207,2017,1445046.0
021208,2017,1132761.0
021209,2017,379200.0
021210,2017,528235.0
021302,2017,1204664.0
021303,2017,437320.0
021304,2017,731252.0
021307,2017,905777.0
021305,2017,389252.0
021306,2017,1685240.0
021308,2017,379200.0
021301,2017,1654753.0
021402,2017,379200.0
021403,2017,379200.0
021404,2017,379200.0
021405,2017,379200.0
021406,2017,379200.0
021407,2017,379200.0
021401,2017,518698.0
021408,2017,379200.0
021409,2017,424267.0
021410,2017,379200.0
021502,2017,397539.0
021501,2017,1854227.0
021503,2017,1821622.0
021504,2017,379200.0
021505,2017,379200.0
021506,2017,379200.0
021507,2017,379200.0
021508,2017,611993.0
021509,2017,1909381.0
021510,2017,379200.0
021511,2017,772433.0
021602,2017,1052464.0
021603,2017,1881546.0
021601,2017,1853793.0
021604,2017,745700.0
021702,2017,608536.0
021703,2017,379200.0
021704,2017,379200.0
021705,2017,379200.0
021706,2017,379200.0
021707,2017,379200.0
021708,2017,379200.0
021701,2017,744277.0
021709,2017,379200.0
021710,2017,379200.0
021802,2017,943829.0
021803,2017,1143347.0
021801,2017,7207974.0
021804,2017,821491.0
021805,2017,1074642.0
021806,2017,1342702.0
021809,2017,8438685.0
021807,2017,726439.0
021808,2017,1532946.0
021902,2017,601058.0
021903,2017,379200.0
021904,2017,713072.0
021905,2017,379200.0
021906,2017,920577.0
021907,2017,710718.0
021908,2017,680208.0
021909,2017,1597435.0
021910,2017,480143.0
021901,2017,1806967.0
022002,2017,609187.0
022003,2017,1298494.0
022004,2017,469083.0
022005,2017,2890454.0
022006,2017,578756.0
022007,2017,645465.0
022008,2017,1517170.0
022001,2017,2936246.0
030101,2017,4703951.0
030103,2017,913501.0
030104,2017,3903426.0
030102,2017,395429.0
030105,2017,1237294.0
030106,2017,1396596.0
030107,2017,1096354.0
030108,2017,1013045.0
030109,2017,1535357.0
030201,2017,8202122.0
030202,2017,1522262.0
030203,2017,442636.0
030204,2017,1474791.0
030205,2017,1135457.0
030206,2017,410083.0
030219,2017,645045.0
030207,2017,2073968.0
030208,2017,1243141.0
030209,2017,2205541.0
030210,2017,939566.0
030211,2017,379200.0
030212,2017,766107.0
030213,2017,4873339.0
030214,2017,545990.0
030215,2017,1821542.0
030216,2017,3116061.0
030217,2017,763710.0
030218,2017,940149.0
030220,2017,1017445.0
030301,2017,872697.0
030302,2017,379200.0
030303,2017,386217.0
030304,2017,475793.0
030305,2017,871323.0
030306,2017,379200.0
030307,2017,417977.0
030402,2017,379200.0
030403,2017,379200.0
030405,2017,379200.0
030406,2017,1426926.0
030401,2017,1960987.0
030404,2017,463768.0
030407,2017,379200.0
030408,2017,379200.0
030409,2017,533369.0
030410,2017,379200.0
030411,2017,379200.0
030412,2017,379200.0
030413,2017,379200.0
030414,2017,604877.0
030415,2017,771446.0
030416,2017,491648.0
030417,2017,379200.0
030502,2017,1394993.0
030503,2017,2593016.0
030506,2017,2799541.0
030504,2017,3130869.0
030505,2017,2036401.0
030501,2017,3850139.0
030602,2017,2191039.0
030603,2017,778565.0
030601,2017,3628380.0
030604,2017,2604121.0
030605,2017,2127210.0
030606,2017,1126640.0
030608,2017,1326905.0
030607,2017,1029753.0
030609,2017,879536.0
030610,2017,646761.0
030714,2017,448801.0
030702,2017,698760.0
030701,2017,1739102.0
030703,2017,1144958.0
030704,2017,459605.0
030705,2017,379200.0
030706,2017,428053.0
030707,2017,379200.0
030708,2017,891504.0
030709,2017,379200.0
030710,2017,379200.0
030711,2017,379200.0
030712,2017,379200.0
030713,2017,379200.0
040102,2017,4236930.0
040101,2017,14542909.0
040103,2017,4815825.0
040104,2017,7657472.0
040105,2017,731068.0
040106,2017,503693.0
040107,2017,2570315.0
040129,2017,3905294.0
040108,2017,2357362.0
040109,2017,2740295.0
040110,2017,2543057.0
040111,2017,379200.0
040112,2017,6258110.0
040113,2017,379200.0
040114,2017,489366.0
040115,2017,379200.0
040116,2017,408764.0
040117,2017,1154744.0
040118,2017,379200.0
040119,2017,1043955.0
040120,2017,379200.0
040121,2017,596601.0
040122,2017,4122460.0
040123,2017,962923.0
040124,2017,934720.0
040125,2017,812133.0
040126,2017,1474408.0
040127,2017,401783.0
040128,2017,2175694.0
040201,2017,1999393.0
040202,2017,536019.0
040203,2017,1428686.0
040204,2017,850612.0
040205,2017,810476.0
040206,2017,794540.0
040207,2017,379200.0
040208,2017,1714959.0
040302,2017,467381.0
040303,2017,705000.0
040304,2017,379200.0
040305,2017,1379802.0
040306,2017,379200.0
040301,2017,1910373.0
040307,2017,899913.0
040308,2017,1067715.0
040309,2017,814770.0
040310,2017,379200.0
040311,2017,379200.0
040312,2017,479626.0
040313,2017,379200.0
040402,2017,379200.0
040401,2017,1549536.0
040403,2017,379200.0
040404,2017,379299.0
040405,2017,379200.0
040406,2017,379200.0
040407,2017,379200.0
040408,2017,379200.0
040409,2017,1184343.0
040410,2017,412530.0
040411,2017,379200.0
040412,2017,379200.0
040413,2017,1188632.0
040414,2017,379200.0
040502,2017,379200.0
040503,2017,451981.0
040504,2017,589779.0
040505,2017,794931.0
040506,2017,379200.0
040501,2017,4945809.0
040507,2017,379200.0
040508,2017,388769.0
040509,2017,379200.0
040510,2017,379200.0
040511,2017,449572.0
040512,2017,379200.0
040513,2017,379200.0
040520,2017,11667556.0
040514,2017,535494.0
040515,2017,379200.0
040516,2017,379200.0
040517,2017,536386.0
040518,2017,379200.0
040519,2017,480798.0
040602,2017,379200.0
040603,2017,787000.0
040604,2017,379200.0
040601,2017,1025951.0
040605,2017,379200.0
040606,2017,474811.0
040607,2017,379200.0
040608,2017,1423555.0
040702,2017,861188.0
040703,2017,597362.0
040704,2017,592730.0
040705,2017,379200.0
040701,2017,1121416.0
040706,2017,561355.0
040802,2017,382474.0
040801,2017,864419.0
040803,2017,379200.0
040804,2017,530848.0
040805,2017,379200.0
040806,2017,703232.0
040807,2017,379200.0
040808,2017,379200.0
040809,2017,379200.0
040810,2017,379200.0
040811,2017,379200.0
050201,2017,2238302.0
050202,2017,1907424.0
050203,2017,2017021.0
050204,2017,815105.0
050205,2017,1456623.0
050206,2017,950163.0
050102,2017,2408746.0
050103,2017,1406535.0
050101,2017,9600459.0
050104,2017,2305456.0
050105,2017,1633247.0
050115,2017,2043816.0
050106,2017,1468546.0
050107,2017,696375.0
050108,2017,1233393.0
050109,2017,696914.0
050110,2017,5068663.0
050111,2017,534279.0
050112,2017,1604080.0
050113,2017,1285251.0
050114,2017,3836563.0
050116,2017,2344528.0
050302,2017,595618.0
050303,2017,479457.0
050301,2017,666400.0
050304,2017,769290.0
050402,2017,1658341.0
050403,2017,1309227.0
050401,2017,6241920.0
050404,2017,946911.0
050405,2017,1314584.0
050408,2017,2496566.0
050406,2017,1417176.0
050407,2017,3293573.0
050409,2017,823197.0
050410,2017,1669607.0
050411,2017,2398517.0
050412,2017,809577.0
050502,2017,3348593.0
050503,2017,2355097.0
050504,2017,1132604.0
050505,2017,2660688.0
050506,2017,588928.0
050501,2017,6356313.0
050507,2017,2735505.0
050508,2017,4864746.0
050509,2017,2690447.0
050510,2017,2019354.0
050602,2017,906044.0
050603,2017,696560.0
050604,2017,646432.0
050605,2017,415471.0
050606,2017,788653.0
050607,2017,656383.0
050608,2017,384143.0
050609,2017,400902.0
050611,2017,846738.0
050610,2017,379200.0
050612,2017,680643.0
050613,2017,721564.0
050601,2017,3422109.0
050614,2017,379200.0
050615,2017,455967.0
050616,2017,379200.0
050617,2017,640568.0
050618,2017,407253.0
050619,2017,1729633.0
050620,2017,379200.0
050621,2017,379200.0
050701,2017,1521683.0
050703,2017,501506.0
050702,2017,457713.0
050704,2017,602235.0
050705,2017,855389.0
050706,2017,498410.0
050707,2017,379200.0
050708,2017,660332.0
050802,2017,379200.0
050803,2017,379200.0
050804,2017,379200.0
050805,2017,379200.0
050806,2017,379200.0
050807,2017,379200.0
050801,2017,458666.0
050808,2017,379200.0
050809,2017,379200.0
050810,2017,379200.0
050902,2017,379200.0
050903,2017,379200.0
050904,2017,379200.0
050905,2017,379200.0
050906,2017,379200.0
050907,2017,379200.0
050901,2017,620897.0
050908,2017,379200.0
050909,2017,404789.0
050910,2017,379200.0
050911,2017,379200.0
051002,2017,460983.0
051003,2017,379200.0
051004,2017,379200.0
051005,2017,695866.0
051006,2017,379200.0
051007,2017,379200.0
051008,2017,379200.0
051001,2017,1194499.0
051009,2017,552841.0
051010,2017,527599.0
051011,2017,503185.0
051012,2017,720854.0
051102,2017,379200.0
051103,2017,379200.0
051104,2017,960723.0
051105,2017,686180.0
051106,2017,472460.0
051107,2017,439639.0
051101,2017,1653187.0
051108,2017,1317961.0
060202,2017,7053701.0
060201,2017,4896672.0
060203,2017,3738920.0
060204,2017,2630183.0
060102,2017,3088544.0
060101,2017,14972526.0
060104,2017,2362841.0
060103,2017,1259110.0
060105,2017,5371607.0
060106,2017,3149646.0
060108,2017,7172353.0
060107,2017,1499519.0
060109,2017,2082035.0
060110,2017,1181112.0
060111,2017,2414115.0
060112,2017,1491928.0
060301,2017,5689961.0
060303,2017,2228020.0
060302,2017,945435.0
060304,2017,3491295.0
060305,2017,379200.0
060306,2017,680595.0
060312,2017,2233285.0
060307,2017,1469494.0
060308,2017,1839603.0
060309,2017,2476554.0
060310,2017,1570820.0
060311,2017,525664.0
060501,2017,1757892.0
060503,2017,452892.0
060502,2017,510512.0
060504,2017,793771.0
060505,2017,997650.0
060506,2017,379200.0
060507,2017,662197.0
060508,2017,1424133.0
060602,2017,3097181.0
060604,2017,1130894.0
060601,2017,9933097.0
060603,2017,1320503.0
060605,2017,1538079.0
060606,2017,1797079.0
060607,2017,5083070.0
060608,2017,1516446.0
060609,2017,714709.0
060610,2017,1353156.0
060611,2017,1046739.0
060612,2017,1653780.0
060613,2017,2348704.0
060614,2017,2904515.0
060615,2017,611944.0
060402,2017,1282248.0
060407,2017,1676522.0
060408,2017,1949940.0
060403,2017,1209902.0
060419,2017,2816136.0
060404,2017,1300793.0
060405,2017,1050103.0
060406,2017,913861.0
060401,2017,10407423.0
060409,2017,2416156.0
060410,2017,3033349.0
060411,2017,2246719.0
060412,2017,1312404.0
060413,2017,1422010.0
060414,2017,522206.0
060415,2017,2336132.0
060416,2017,531375.0
060417,2017,4610322.0
060418,2017,586596.0
060701,2017,7322914.0
060702,2017,2114350.0
060703,2017,5587081.0
060802,2017,3495768.0
060804,2017,2927232.0
060803,2017,2682555.0
060805,2017,1907677.0
060801,2017,10194868.0
060806,2017,1150079.0
060807,2017,2764102.0
060808,2017,1760176.0
060809,2017,2341947.0
060810,2017,1872983.0
060811,2017,2228075.0
060812,2017,2799789.0
060902,2017,3985517.0
060903,2017,5668432.0
060904,2017,5575966.0
060905,2017,3433359.0
060901,2017,10163422.0
060906,2017,6613066.0
060907,2017,6194853.0
061002,2017,898490.0
061003,2017,636652.0
061004,2017,1726583.0
061005,2017,531574.0
061006,2017,1063426.0
061007,2017,3764896.0
061001,2017,3186572.0
061102,2017,449441.0
061103,2017,1366747.0
061104,2017,1044623.0
061105,2017,446842.0
061106,2017,621253.0
061107,2017,1627360.0
061108,2017,575264.0
061109,2017,1154766.0
061110,2017,784441.0
061101,2017,3920171.0
061111,2017,1286870.0
061112,2017,1257865.0
061113,2017,1018121.0
061202,2017,1438970.0
061203,2017,480047.0
061201,2017,1645754.0
061204,2017,1217837.0
061302,2017,530749.0
061303,2017,2926665.0
061304,2017,1174684.0
061305,2017,810649.0
061306,2017,849350.0
061307,2017,1373969.0
061301,2017,3272111.0
061308,2017,590096.0
061309,2017,379200.0
061310,2017,535500.0
061311,2017,1027006.0
070102,2017,1869649.0
070101,2017,17641751.0
070103,2017,1456604.0
070104,2017,1467002.0
070105,2017,1253235.0
070106,2017,46548664.0
070107,2017,6278021.0
080201,2017,1500634.0
080202,2017,527857.0
080203,2017,544761.0
080204,2017,567590.0
080205,2017,1772982.0
080206,2017,667259.0
080207,2017,716839.0
080302,2017,1490209.0
080301,2017,2935486.0
080303,2017,443430.0
080304,2017,1076999.0
080305,2017,1180407.0
080306,2017,2134834.0
080307,2017,652674.0
080308,2017,846445.0
080309,2017,774938.0
080401,2017,4164488.0
080402,2017,994318.0
080403,2017,1332657.0
080404,2017,1716270.0
080405,2017,2131741.0
080406,2017,1382375.0
080407,2017,1207235.0
080408,2017,3450918.0
080502,2017,1851614.0
080503,2017,1577026.0
080504,2017,789031.0
080505,2017,1837177.0
080506,2017,573882.0
080507,2017,1087683.0
080508,2017,880015.0
080501,2017,2817409.0
080603,2017,1073051.0
080602,2017,1114486.0
080604,2017,2762109.0
080605,2017,1643543.0
080606,2017,1296620.0
080607,2017,633354.0
080601,2017,5080006.0
080608,2017,1206956.0
080102,2017,1334719.0
080101,2017,9690386.0
080103,2017,1469404.0
080104,2017,4215048.0
080105,2017,8905080.0
080106,2017,6987906.0
080107,2017,1208780.0
080108,2017,4855864.0
080702,2017,1550475.0
080704,2017,2619780.0
080703,2017,2765109.0
080705,2017,4074716.0
080706,2017,2239618.0
080707,2017,1645560.0
080701,2017,6125436.0
080708,2017,2564790.0
080808,2017,1064918.0
080802,2017,584886.0
080803,2017,5176117.0
080801,2017,4284596.0
080804,2017,668546.0
080805,2017,1618092.0
080806,2017,1162421.0
080807,2017,1021430.0
080902,2017,12872849.0
080903,2017,1350087.0
080907,2017,3702875.0
080904,2017,1922225.0
080905,2017,2116448.0
080910,2017,4549856.0
080906,2017,4875437.0
080901,2017,11874121.0
080908,2017,2001207.0
080909,2017,4137738.0
080911,2017,1725135.0
080912,2017,752665.0
080913,2017,898903.0
081002,2017,931545.0
081003,2017,964597.0
081004,2017,379200.0
081005,2017,1404616.0
081006,2017,1720671.0
081007,2017,633502.0
081001,2017,1896064.0
081008,2017,379200.0
081009,2017,664974.0
081102,2017,809703.0
081104,2017,2860190.0
081103,2017,2981077.0
081105,2017,1986141.0
081106,2017,1765926.0
081101,2017,3438749.0
081202,2017,990393.0
081203,2017,857042.0
081204,2017,807773.0
081205,2017,3881192.0
081206,2017,1102860.0
081207,2017,966317.0
081208,2017,717782.0
081209,2017,1298548.0
081210,2017,3430769.0
081211,2017,1081074.0
081212,2017,2454540.0
081201,2017,4876941.0
081302,2017,1591736.0
081303,2017,947803.0
081304,2017,1036136.0
081305,2017,1071412.0
081306,2017,1960046.0
081301,2017,2430107.0
081307,2017,460590.0
090201,2017,4916556.0
090202,2017,1500221.0
090203,2017,2572269.0
090204,2017,888003.0
090205,2017,834741.0
090206,2017,8203338.0
090207,2017,1073267.0
090208,2017,2059971.0
090302,2017,1839613.0
090303,2017,379200.0
090304,2017,690949.0
090306,2017,1062240.0
090305,2017,979557.0
090307,2017,443047.0
090308,2017,452344.0
090309,2017,426716.0
090301,2017,3743463.0
090310,2017,1724807.0
090311,2017,671895.0
090312,2017,997354.0
090402,2017,427581.0
090403,2017,611934.0
090404,2017,459351.0
090401,2017,1337841.0
090406,2017,379200.0
090405,2017,379200.0
090407,2017,426385.0
090408,2017,379200.0
090409,2017,495575.0
090410,2017,379200.0
090411,2017,542040.0
090412,2017,379200.0
090413,2017,388596.0
090502,2017,1730611.0
090503,2017,964493.0
090501,2017,2945554.0
090504,2017,872007.0
090505,2017,453974.0
090506,2017,1047883.0
090510,2017,871320.0
090507,2017,1866807.0
090508,2017,379200.0
090509,2017,991082.0
090511,2017,1182367.0
090102,2017,1419881.0
090103,2017,8284528.0
090118,2017,1866877.0
090104,2017,406270.0
090105,2017,576192.0
090106,2017,764737.0
090101,2017,8627511.0
090107,2017,379200.0
090108,2017,379200.0
090109,2017,515666.0
090110,2017,608999.0
090111,2017,379200.0
090112,2017,737521.0
090113,2017,782963.0
090114,2017,881591.0
090115,2017,379200.0
090116,2017,983385.0
090117,2017,7437135.0
090119,2017,1874944.0
090602,2017,379200.0
090603,2017,728636.0
090604,2017,379200.0
090601,2017,1556586.0
090605,2017,379200.0
090606,2017,658765.0
090607,2017,1032025.0
090608,2017,379200.0
090609,2017,379200.0
090610,2017,464179.0
090611,2017,379200.0
090612,2017,379200.0
090613,2017,769428.0
090614,2017,379200.0
090615,2017,379200.0
090616,2017,379200.0
090702,2017,1105837.0
090703,2017,1299485.0
090704,2017,1426608.0
090705,2017,2964938.0
090706,2017,2153089.0
090707,2017,1640144.0
090709,2017,1147950.0
090710,2017,432372.0
090701,2017,6802306.0
090711,2017,1745112.0
090713,2017,379200.0
090714,2017,1273351.0
090715,2017,960109.0
090716,2017,901077.0
090717,2017,1392609.0
090718,2017,2208346.0
090719,2017,1072497.0
090720,2017,682454.0
090721,2017,1217672.0
090722,2017,795379.0
100201,2017,3939817.0
100202,2017,1001521.0
100203,2017,894683.0
100204,2017,1959248.0
100205,2017,2286732.0
100206,2017,971420.0
100207,2017,3421369.0
100208,2017,1066478.0
100307,2017,1612625.0
100301,2017,3525819.0
100311,2017,2763163.0
100313,2017,3332530.0
100316,2017,779714.0
100317,2017,1693864.0
100321,2017,747403.0
100322,2017,816296.0
100323,2017,911125.0
100402,2017,867672.0
100403,2017,1012752.0
100401,2017,1460980.0
100404,2017,2197219.0
100502,2017,638686.0
100503,2017,1004973.0
100504,2017,1769793.0
100505,2017,1173494.0
100501,2017,5252179.0
100506,2017,892653.0
100507,2017,7732766.0
100508,2017,592241.0
100509,2017,1248488.0
100510,2017,1018401.0
100511,2017,1009463.0
100102,2017,9794778.0
100103,2017,3585084.0
100104,2017,6625861.0
100101,2017,13368668.0
100105,2017,2138617.0
100111,2017,3772259.0
100106,2017,2076590.0
100107,2017,1643117.0
100108,2017,2116370.0
100109,2017,4868312.0
100110,2017,1047737.0
100112,2017,1770972.0
100113,2017,3193397.0
101002,2017,2019344.0
101001,2017,2986782.0
101003,2017,943515.0
101004,2017,848098.0
101005,2017,2304078.0
101006,2017,713544.0
101007,2017,3254040.0
100602,2017,2426506.0
100603,2017,1344686.0
100604,2017,7340973.0
100605,2017,2642321.0
100606,2017,2633707.0
100601,2017,6997446.0
100607,2017,1652974.0
100608,2017,2245027.0
100702,2017,3022672.0
100701,2017,2560442.0
100703,2017,926974.0
100704,2017,785747.0
100705,2017,927913.0
100802,2017,4735444.0
100803,2017,4521090.0
100801,2017,5829520.0
100804,2017,6409071.0
100902,2017,2230515.0
100903,2017,2009061.0
100901,2017,2626085.0
100904,2017,1605185.0
100905,2017,2203503.0
101104,2017,1676872.0
101102,2017,1211651.0
101103,2017,1077129.0
101101,2017,2516742.0
101108,2017,1128110.0
101105,2017,670815.0
101106,2017,1697153.0
101107,2017,690576.0
110202,2017,1290064.0
110203,2017,620238.0
110201,2017,6339457.0
110204,2017,1930068.0
110205,2017,2366534.0
110206,2017,2606668.0
110207,2017,5672870.0
110208,2017,517635.0
110209,2017,581279.0
110210,2017,2730429.0
110211,2017,727227.0
110101,2017,9202661.0
110102,2017,3341620.0
110103,2017,1988796.0
110104,2017,1052882.0
110105,2017,823358.0
110106,2017,4624078.0
110107,2017,831197.0
110108,2017,2492437.0
110109,2017,1014573.0
110110,2017,1581608.0
110111,2017,3860165.0
110112,2017,2541515.0
110113,2017,628119.0
110114,2017,739815.0
110302,2017,379200.0
110303,2017,466086.0
110304,2017,1159450.0
110301,2017,1477803.0
110305,2017,1466841.0
110402,2017,379200.0
110401,2017,380069.0
110403,2017,379200.0
110404,2017,379200.0
110405,2017,379200.0
110502,2017,758527.0
110503,2017,1386220.0
110504,2017,2825108.0
110505,2017,1464502.0
110501,2017,4756911.0
110506,2017,1797331.0
110507,2017,2572897.0
110508,2017,2096594.0
120202,2017,379200.0
120203,2017,1085759.0
120205,2017,413115.0
120206,2017,1389677.0
120201,2017,2517537.0
120204,2017,617888.0
120207,2017,379200.0
120208,2017,379200.0
120209,2017,489993.0
120210,2017,822834.0
120211,2017,379200.0
120212,2017,379200.0
120213,2017,539339.0
120214,2017,1160240.0
120215,2017,379200.0
120301,2017,10208110.0
120302,2017,14357544.0
120303,2017,13078158.0
120304,2017,2216744.0
120305,2017,4898000.0
120306,2017,1177283.0
120902,2017,1094079.0
120903,2017,700568.0
120901,2017,2382101.0
120904,2017,819970.0
120905,2017,866545.0
120906,2017,458320.0
120907,2017,798965.0
120908,2017,379200.0
120909,2017,1085617.0
120104,2017,379200.0
120112,2017,423779.0
120113,2017,473212.0
120105,2017,379200.0
120106,2017,379200.0
120107,2017,6224924.0
120108,2017,716024.0
120111,2017,406619.0
120114,2017,11640622.0
120116,2017,379200.0
120117,2017,604655.0
120119,2017,1651508.0
120101,2017,11163638.0
120120,2017,379200.0
120121,2017,895305.0
120122,2017,442390.0
120124,2017,1298236.0
120125,2017,1272324.0
120126,2017,792848.0
120127,2017,379200.0
120128,2017,658252.0
120129,2017,1071287.0
120130,2017,938795.0
